Average m/z,Average rt,Average sn,Sample-T0,Sample-15min,Sample-30min,Sample-1h,Sample-2.5h,Sample-4h,Sample-6h
122.96691,1.287,2.6995387,132124.94,80980.76067,83842.29333,89596.78267,101181.7667,93866.53,53630.26167
122.96753,2.072,2.9004738,131683.4233,73084.67667,8829.832,117627.5787,62251.20333,39367.40533,56623.14
122.96769,0.244,2.5263913,101892.22,106490.4267,53669.879,139530.763,20457.37767,86556.67,35612.09667
122.96789,21.666,2.4531112,115414.9837,55416.07967,54429.14067,42937.34867,67164.33,49554.52433,42138.67533
122.96857,0.745,3.0228,103901.5067,198656.467,108799.9467,0,30226.59667,0,23646.98167
122.96922,3.514,3.135357,66912.449,166620.9553,103517.3333,50469.68333,69940.91833,26731.57633,5246.592667
122.9773,19.086,3.5256429,229533,240244.622,180152.9633,201576.9033,308558.7467,282031.5533,339534.57
122.97736,20.526,2.762148,175043.0267,138640.7,202800.9367,60132.41867,127022.3933,54377.276,224789.4633
122.97736,19.866,3.6192963,283416.8227,127767.1867,332962.6567,287304.5133,231194.8857,433191.1067,218947.2133
122.97814,19.58,3.823,0,0,71467.15,0,0,47826.87333,120870.22
122.97917,18.258,3.0958405,35765.355,187637.7467,92265.31667,131545.0187,83500.67033,61111.68433,96155.34
122.99895,3.03,2.2256188,36777.18767,70208.76833,47070.24567,101889.061,27794.47533,42402.26333,6508.816667
122.9998,21.278,178.46396,316776.8033,341861.76,296053.1033,381065.7567,297190.9567,311889.86,246008.05
123.00039,4.5,2.6525834,0,58532.15167,0,22356.60167,55888.36,105511.8067,9340.388
123.00146,7.755,3.6125834,0,20760.685,0,120635.0833,218232.6467,109827.2333,245884.5667
123.00186,8.385,4.4073634,423073.4,0,0,0,223970.1867,283267.41,315879.62
123.00246,6.46,3.3014,320697.8667,0,0,0,296366.72,191132.2733,0
123.00264,9.953,19.589712,959360.1,1436950.333,1380585.4,1289317.267,978867.8,1252779.267,955382.7667
123.00269,9.082,11.933625,442990.6667,0,171511.8433,152288.3633,897239.65,257679.4,414867.4667
123.0029,5.343,3.3865335,303623.1867,0,44211.46167,157424.77,69957.26,92391.14567,10697.13667
123.00294,10.632,18.195463,1438201.6,1244893.483,1060822.08,1381859.833,896945.5467,482413.86,1171666.433
123.00413,12.66,4.9826665,453462.5,0,215034.8,0,0,0,0
123.00455,11.39,9.708221,497413.5,564872.3667,789407.3,29462.66333,0,25194.31,0
123.00468,13.172,6.08525,424229.6667,0,140310.04,106713.0667,0,0,36426.49467
123.00474,11.875,8.155941,973334.3333,626444.0267,109862.2667,176597.3133,617145.3833,62499.56667,129695.3577
123.00837,13.765,1669.1967,396903.9667,0,0,159281.41,0,52988.07333,0
124.04042,7.338,5000,0,108763.0023,247044.1867,553609.2933,544401.7933,510568.47,515542.2567
124.96567,22.036,2.1615908,25623.09133,54214.33467,27997.63733,41300.02733,19355.10067,213226.5407,20780.26667
124.96571,21.603,3.8857934,158427.9083,91469.43667,133114.1333,185330.9133,141153.19,136206.7333,136237.3133
125.03766,6.812,2.9745,0,0,75120.01667,57679.09333,26226.16133,0,265175.36
125.03774,6.192,4.592375,136809.2667,0,10119.33467,0,101777.0167,0,252095.3933
125.03817,21.28,362.49918,82757.13833,95911.58233,67983.95533,94065.62667,119375.68,117861.4153,101252.02
125.03843,22.273,7.46,0,0,0,144013.888,0,0,0
125.03868,7.889,3.1132305,0,0,0,68279.22733,86143.84,25841.57,111966.37
125.03882,5.435,12.3289585,521479.3333,623629.6167,448908.22,710289.4067,679884.1667,380294.4467,470189.2333
125.03907,4.689,15.677038,844918.8667,604004.82,612897.3533,496118.5867,483468.8667,605775.0467,425784.6033
125.03916,2.601,5.8219995,0,164542.75,78273.91,19447.86567,0,13503.58667,0
125.04046,4.099,13.5685,877860.7967,532736.3767,424069.7333,427519.1733,396428.1373,295869.0433,507978.5667
125.04087,3.317,6.542466,280189.48,502773.4833,570688.34,0,8961.547667,0,11346.052
125.04108,7.14,242.55379,116595.9667,0,55580.31667,119423.1897,196455.2533,91551.29667,269309.875
125.04659,6.044,2007.3832,0,0,0,0,253920.25,17447.80467,80211.09333
125.9844,13.11,16.049,4411267.333,0,0,0,0,0,0
125.9844,11.61,5.831,4730785.333,0,0,0,0,0,0
125.9852,1.465,4.5695,4541842.667,0,0,0,0,0,0
125.98595,6.41,22.0795,0,0,0,0,0,0,4540147.667
125.98605,8.412,39.623604,13680229.33,16727063.67,17110560,16010812.67,14470313.33,12526666.33,7119431.833
125.98627,9.02,20.749544,11085921,10957332,5511003.667,15864662.67,7330456.667,1316335.667,0
125.98644,7.679,16.329214,0,0,5729445.333,0,9425118.667,14211996.67,9160002.333
125.98656,6.976,11.086374,0,0,0,0,600958.6333,2157554,4583781.333
125.9866,5.19,19.560001,0,0,5788310,0,0,0,0
125.9867,3.807,1674.2974,4657305.367,0,0,0,0,0,0
125.98672,0.854,1031.8052,10927760.67,505079.0333,0,0,0,0,0
125.9872,5.934,21.226614,260901.2667,5736249.333,11527058.67,5192844.333,9746895.667,4710872.333,11599490.17
125.98796,4.88,14.103999,298394.1667,0,0,0,0,1155541.833,311064.8333
125.98885,9.643,6.038429,6149379.887,0,0,0,409319.9333,2089134.833,520515
125.9894,10.88,3.641,0,0,0,0,202939.8333,0,0
125.9894,21.953,7.4519997,0,0,0,332707.4333,0,0,0
125.9898,22.33,5000,0,617362.6667,0,0,0,0,0
125.98992,20.961,2416.9053,2274017.5,1742097.5,1601850.183,1311563.233,1498258.667,862112.74,1397742.167
126.96658,19.68,558.1678,60084.09667,379196.5533,468361.28,902304,39800.81133,14276.70333,64408.96233
126.96781,20.251,2.7582664,75693.835,44111.48,162483.9567,837341.5,89847.20667,0,90626.86
126.96903,18.788,2.9066,72720.79667,175160.1,248070.1813,419610.7,16364.91533,0,0
126.96985,20.698,2.8456666,0,77235.68667,43408.90667,415632.1333,0,0,83560.19333
126.97095,21.45,12.498172,5477262.667,3773345.567,4453865,4205739,5083791.667,4537484.767,5226464.167
126.97295,15.013,5.411286,113151.78,0,0,0,854667.1,48395.18333,660910.8333
126.97402,14.445,12.144,994987.18,0,0,0,161366.8533,0,1345956.867
126.97427,13.82,8.54274,1918035.267,1610483.55,1863923.233,2051852.567,1965168.033,1326142.333,1608105.6
126.97549,13.189,16.002306,1908515.4,1489179.713,1960900.767,2027963.667,2089155.467,2084036.3,1367452.667
126.976,12.72,13.27,0,638735.0333,0,0,0,690873.4667,0
126.97632,22.169,2.433625,161856.8833,0,117273.5833,58129.25,0,0,852983.1667
126.97652,12.349,11.028,124812.4167,1306670.94,1352632.9,1285971.8,0,1334130.733,2022163.3
126.97757,11.492,5.050667,150557.1467,0,127392.01,1287752.333,0,767981.01,150259.6867
126.97845,10.775,3.6587274,393570.8333,605508.8767,115891.1867,1203902.467,0,729487.9333,0
126.97873,8.725,2.8089132,454304.2867,522373.3667,641304.52,737872.8,1276776.067,518792.74,793568.3667
126.97911,8.113,3.9580433,551428.5833,274320.92,832289.6,306584.5667,673821.0833,495049.4067,933613.4833
126.97948,7.466,3.7848332,344930.6267,350784.1167,315102.9167,409688.0067,607371.1333,234295.21,485580.86
126.98016,9.837,195.51353,567613.9833,151987.4133,485020.63,123801.3583,375563.48,209529.8033,315747.01
126.98061,6.8,3.1800442,439101.3833,150439,439513.3267,528009.22,287470.8,554274.6867,276693.62
126.98146,1.848,3.1009,116174.44,204109.63,127749.04,137483.7567,301788.25,215500.9067,220401.8033
126.98153,2.716,3.6420999,133533.2533,65189.66,310644.0283,284808.74,130844.0433,131794.6033,118496.1867
126.98223,5.827,3.342643,261246.68,472356.5767,353401.06,306791.1633,351813.99,139761.35,197400.7967
126.98311,3.528,3.3871493,197692.1523,221525.36,284333.1,139974.3533,189046.6867,84860.26767,168746.411
126.98325,4.325,4.144107,456676.1433,202214.26,310755.4167,215913.4567,130366.728,228300.03,153470.458
126.98364,0.988,3.9588146,222674.6467,109491.2433,209903.9033,158410.7213,142248.4083,121500.595,160277.72
126.98393,5.011,3.7595,346598.31,236562.05,108609.89,97713.976,224172.47,193042.38,142729.6583
126.98522,0.197,4.2158213,177863.78,200957.1033,218149.9833,134271.7747,133309.92,97776.33667,129620.3087
127.03278,21.043,2074.3076,80024.25433,62454.51733,69057.85867,137854.1983,73080.65167,82205.65333,91431.14467
127.14733,17.387,2784.4155,172567.49,112229.5833,123759.5733,129858.3567,152238.42,82587.32833,122373.18
127.95645,20.228,3.5053446,1606662.467,1826976.833,2211061.4,1895453.267,1400924.213,1974020.133,1346285.9
127.95645,19.431,18.407553,2864722.267,2111601.2,3019935.4,2711125.5,2895220.933,1947708.85,3005448.833
127.95654,19.764,23.411585,3001375.167,2888821.1,3132055.833,3280963.2,2491731.6,2650864.667,3079228.667
127.95874,18.256,3.2486,42571.54,0,0,88234.18667,0,169720.5967,99876.99
127.9594,17.8,2.3899999,0,0,0,0,35134.1,397230.4667,47880.37333
127.95974,17.105,2.5785716,316134.11,536033.0767,151022.8683,156369.6633,412189.7133,312338.11,244320.6133
127.96137,16.567,2.3835926,74093.70667,62783.44033,95917.62333,127572.2233,85142.09667,92066.77333,76815.89567
127.96245,20.978,2762.5396,222660.1333,195760.3767,179482.5733,302051.42,228883.8567,248403.1567,206147.6667
127.96604,8.116,240.91165,79882.38333,32012.388,0,103253.2047,37904.073,40834.29933,68806.83
127.96623,10.077,2.7734544,34677.225,54611.73,107883.5767,54716.71667,95770.65,73843.49333,80365.10333
127.96804,11.878,2.7347333,19020.72133,102634.3933,41348.37,41048.26667,52868.5,0,90399.8
127.96819,12.58,3.0455453,43826.06167,100801.4767,82469.66667,110821.0103,81156.688,63215.70333,62265.34833
127.96836,21.54,866.64325,108594.6433,98340.392,97748.57333,78901.43067,91849.637,77277.15067,93481.49
128.98055,20.864,694.3987,1077924.567,872908.3867,945376.5067,875050.1333,639724.98,746239.8667,738724.65
128.9816,19.637,3.0333793,453516.62,594829.0533,228979.4533,343265.1933,332954.1967,195224.5767,284027.0533
128.98189,18.794,3.469536,555812.53,491456.2153,293320.1367,298403.3867,326404.6933,228328.61,581466.7733
128.98201,20.234,2.6187694,0,0,147824.9,174405.07,0,215195.9467,54583.48
128.98325,17.84,2.8251367,107781.4733,89588.68667,449701.72,277205.06,107289.9047,626414.3833,425202.5667
128.98476,17.222,2.94,630380.32,32041.51833,320897.3533,356965.8673,109040.24,296696.2,0
128.98593,16.628,3.5998,842849.2633,874293.2333,917017.3,489787.4867,810002.9967,848540.8533,898928.4833
128.98615,9.679,457.94934,0,245817.0833,94474.98,522444.6067,22133.01333,159443.9667,93999.11333
128.98616,16.097,3.9150002,734038.0667,374459.7333,734738.0667,446191.3667,231852.6333,382037.1333,529003.6267
128.9862,21.552,12.893955,701928.2133,1412139.433,435555.6333,1176578.3,996336.1667,1734095.4,1478119.533
128.98645,9.153,3.9006665,0,83427.46667,0,157691.4333,0,0,0
128.98651,8.585,3.701,0,0,0,0,0,147857.1567,175097.1933
128.98764,10.657,3.3433332,0,0,312970.9667,0,0,96403.48,204049.2333
128.98827,15.484,3.3542938,0,385652.3787,19029.92,103200.6133,215132.1,295504.77,425759.86
128.98833,11.844,3.0847502,0,166839.2933,81407.93667,868809.32,81097.81333,285407.6133,104612.74
128.98863,12.97,10.237333,0,426437.0667,0,462190.4667,0,0,0
128.98868,14.128,6.1597996,1321230,870073.8,1223886.267,92193.32733,385279.2733,348973.3267,295914.2967
128.9888,12.627,3.5074284,18281.444,498613.42,303828.8133,592940.3,0,113581.1667,0
128.98923,13.433,7.993824,442545.4,1298709.133,608100.8667,0,48161.16,237332.2867,479126.6
128.98953,11.157,717.14606,0,0,0,289760.3,0,228469.809,0
128.99008,14.848,4.7232003,0,18279.69133,410007.3333,0,19931.20567,0,36418.53333
129.02853,20.855,4.899346,0,79975.515,111756.5753,129142.3817,176476.8833,118124.24,161516.2667
129.02905,20.104,5.035587,733315.2067,302184.2733,480622.7567,517630.6267,352573.0467,441639.4133,465071.0033
129.02908,19.428,5.6248074,894493.25,801042.5867,669288.0867,654817.4367,381635.7667,862763.3533,600742.4667
129.02933,18.887,3.857445,306210.7533,299736.9567,413530.6067,399972.08,267509.96,520824.2833,363149.0767
129.03065,17.86,2.571294,139956.82,53144.84133,85348.61333,62499.93833,314729.72,17319.858,142014.9567
129.12741,9.711,2595.1775,155470.3333,177892.6267,187090.6467,197616.8933,190482.7267,195031.5133,189380.42
129.99715,9.582,2.357643,147560.995,103570.838,80444.405,83753.682,59381.00533,46586.086,46415.61867
129.99924,8.443,2.6865177,282635.38,300122.3533,126566.08,155553.7347,92913.492,73149.93333,115726.5047
130.0012,7.702,2.8290005,33077.21333,56955.04,29809.362,0,218783.1767,150982.89,36758.29667
130.00127,8.84,2.6532857,150378.7667,40813.49433,81334.12,0,31725.87333,23395.18667,0
130.00194,7.25,2.9540737,617596.3967,280025.9333,249574.7467,307702.7273,148877.12,143333.8167,163247.4883
130.00298,21.117,1210.7267,258897.69,139950.688,177278.1733,262917.4667,200140.6167,156107.41,559150.6967
130.00311,6.457,3.3198,378320.9667,0,97910.16333,234713.47,0,270841.6767,181589.5167
130.00325,5.97,3.3547142,530656.4767,62016.01667,51124.34333,128311.7467,536690.6767,135452.9233,190234.7867
130.00429,5.183,2.9116318,429525.7,0,426618.8,26994.15333,384971.5933,222625.8717,306073.76
130.00555,4.277,2.4032729,0,0,0,0,163240.1067,0,44524.78
130.00682,0.975,17.738892,4443035.6,4153445.367,4797805.833,4961768.5,3656423.067,4182480.333,3629700.533
130.00711,1.572,6.327966,5799440.167,4979898.333,4822762.333,4913396,3374945.067,4089564.733,3267864.6
130.0075,0.21,3.4999094,666073.35,700795.2667,770582.4,0,115208.5667,0,145861.4
130.00865,2.315,4.4869237,312671.2333,0,1501157.167,0,1651811.04,1158943.833,1382729.8
130.0089,21.915,2.9814544,694970.4,272890.3133,782786.9333,0,520095.0933,0,510756.1333
130.01093,3.568,2.2785263,183831.8967,152272.07,132791.8267,62558.43,205016.9567,21888.74,151467.1853
130.01102,3.008,2.5523,978780.4533,102216.2467,36307.26833,0,336587.6333,0,234437.3467
130.03949,5.487,2.9450765,489851.1667,321950.2,219480.908,221203.86,240406.7687,296887.6333,272391.0267
130.03964,4.058,2.5505502,126198.58,223459.7467,134463.6233,230057.43,37225.06,49355.91,90595.282
130.04054,6.155,2.5167,68975.96533,23674.97133,0,0,117777.46,0,195844.5647
130.04062,4.802,3.0798635,60116,222197.5353,144685.2667,361390.3533,220572.4333,217412.02,70029.658
130.04094,4.412,2.8698332,21281.19667,0,69338.5,0,271401.49,0,0
130.04117,7.535,2.8086665,21190.41333,107382.812,47491.40667,48997.50667,66649.47333,164974.3567,50505.18333
130.04193,8.228,3.7656157,841038.1033,634634.2667,562882.94,316585.5533,105566.2427,110370.2333,108176.7003
130.04205,6.818,229.95709,34045.87333,22887.95,46986.77333,96751.33933,72986.855,56761.06133,181399.8033
130.04306,9.73,4.6428237,176100.7333,232679.1,228265.8333,647972.9,281011.0533,273943.8267,196063.3733
130.04309,8.854,8.968578,562690.6333,722417.2167,681720.7333,681021.0333,187318.1233,300582.4767,164260.8333
130.0435,21.083,1903.525,352857.3067,330350.0933,324379.7267,285202.66,169370.9433,176220.9967,182870.0033
130.04459,12.086,4.810625,408899.1667,30861.20867,0,0,0,215607.8733,132275
130.04471,10.937,4.194166,405592.1333,0,67662.51733,16681.34,301073.9533,99301.621,272200.4167
130.04474,10.401,4.3271117,0,16979.41133,18701.11,207601.8533,244335.84,0,67115.09333
130.04506,11.682,4.5416665,199705.25,45194.15,0,0,7552.518333,140079.6767,144233.05
130.04517,12.731,3.145353,332948.8133,71400.59233,64650.53133,30530.37433,132578.7953,137281.122,68736.93333
130.04572,14.091,2.9247143,110740.205,26706.051,0,13229.069,4249.039667,0,0
130.15755,19.212,12.578889,1429982.5,1271357.333,1493859.367,1376913.7,917804.0667,1137926.017,1347708
130.15775,18.267,10.803148,1427264.733,1446367.467,1493071.933,1386469.167,1308393.4,1359237.767,978183.5533
130.15785,16.195,2.904875,45998.315,124942,0,0,67830.48333,77027.21333,180009.1867
130.15797,17.038,3.6301668,251097.8067,0,0,0,80000.84333,426201.941,206370.7053
130.1583,18.728,18.384308,947059.43,1466146.3,1499430.333,1434568.4,976123.6333,1395384.833,1417825.067
130.15837,20.34,2.5821664,0,0,0,0,69687.7,0,438159.1667
130.15909,15.209,2.695,152701.5833,0,0,140662.6333,142787.97,0,34203.55667
130.15953,3.172,5.7334614,40406.89667,195550.8333,0,370588.2,270899.1,87767.68667,36064.06333
130.1597,3.66,7.481231,121182.1117,114899.4267,0,0,358166.1833,132796.2667,91497.49
130.96521,21.858,5.16195,37233.06133,10015.629,18320.007,142321.4387,23149.55833,23205.20767,10089.46
130.9664,22.44,5000,0,118109.2333,0,0,0,0,0
131.93063,0.695,3960.914,37115.57033,19298.20167,44343.30733,169684.2167,174032.57,62364.92433,174845.5733
131.93494,21.054,3804.3328,123423.138,96937.09867,125429.52,97917.38,142978.4567,135070.41,110591.2033
131.94934,21.606,178.3437,308155.8033,139585.4833,362307.8767,190922.7717,493185.6233,174645.8767,281846.7033
132.00105,14.473,2.9956367,346979.3133,0,0,27437.12233,339441.4,29231.00933,15911.26
132.00136,13.722,3.4272726,642450.3467,0,0,9683.480333,382235.6,105354.7133,108726.2333
132.0016,12.873,3.7876153,689640.8333,0,0,27600.02,138476.9033,93780.204,274787.3
132.00226,11.847,3.9855554,0,456884.3333,417185.8333,0,0,0,375623.2
132.0027,11.323,5.219,0,0,429035.5333,0,0,0,0
132.00313,10.577,10.169182,1655576.133,984812.1667,444008.1333,451573,0,363732.4667,110379.5
132.00386,10.052,15.475333,1658564.8,1539681.667,480683.6667,1387184.2,0,366092.7333,701370.1333
132.00395,21.27,865.4591,812355.6867,431549.2967,578992.1667,464681.4033,525247.92,446283.9667,524380.3733
132.00397,8.783,10.974834,0,501383.9667,1411443.067,927151.6,1188535.867,1119995.2,697368.3333
132.0041,9.565,13.670417,1404584.733,1530360.2,1433780.2,1384675.533,1190923.267,748414.2333,1053287
132.005,8.252,8.537,27614.27667,0,0,0,0,374090.3,0
132.00531,7.839,5.487,0,0,436779.2,0,0,563323.9667,236166.7667
132.00664,5.882,3.8344116,63327.065,0,397754.5,372872.3667,107394.2167,648449.8767,46012.82333
132.00667,5.197,4.3438334,0,0,0,358887.4667,70272.914,346889.2267,237972.0333
132.0067,6.916,3.4155715,25033.328,0,0,0,60711.03333,0,154307.9
132.00688,6.467,7.9339995,0,0,412150.8787,0,0,64535.13333,0
132.007,3.901,3.0289166,12258.22667,16855.85167,0,0,61338.9,129106.9967,92321.52
132.007,4.619,3.3896873,39801.29667,25523.39167,24736.375,343463.9,153741.9717,0,223563.6867
132.9571,21.38,3.197,0,0,104737.5833,0,0,0,0
132.9574,14.08,5000,0,0,0,0,0,132608.7667,0
132.9574,9.437,3333.9182,0,0,0,0,0,143047.5,0
132.9575,8.44,5000,0,0,0,0,0,0,258476.4667
132.9576,13.46,5000,0,0,0,270970.0933,0,0,126856.1867
132.95813,10.86,5000,0,0,200381.9167,0,185952.9333,0,0
132.9582,6.06,3.202,0,0,0,0,118689.9467,0,0
132.9583,3.51,5000,44332.76,0,80375.74333,0,0,0,101341.6
132.95888,21.772,3755.0815,0,0,0,45716.01667,202658.1667,0,0
132.9601,4.81,5000,0,0,0,0,0,120685.28,0
133.02428,7.56,3.2086,96428.714,195686,60910.56833,128983.4603,207872.37,110926.88,203479.9667
133.02437,8.856,3.211261,246056.54,69704.63467,42681.95233,105522.9987,55773.57867,141133.0733,67780.12333
133.02477,6.295,3.5734797,226383.1513,142424.779,191642.58,212382.2467,209271.9067,212776.4567,128768.5183
133.02505,8.134,7.135778,319352.3733,150519.5667,0,53434.58333,90667.92667,0,5563.228
133.02522,9.731,2.9270768,9929.180333,83429.71733,48243.289,113388.53,0,50575.04767,42417.21267
133.02568,6.944,5.6376257,161530.74,149279.4467,0,116528.54,256807.1733,54115.34333,38768.44333
133.02599,5.634,7.383301,159911.685,164713.1267,511250,505068.6933,206855.94,87449.35667,139679.5967
133.02617,4.762,4.7230525,131837.5467,0,290624.2233,259780.98,155365.7067,72405.94533,63323.38833
133.02641,5.15,6.5147505,153327.2533,231033.8533,424307.9367,312779.4867,208639.22,198050.1367,67791.69667
133.0266,3.991,3.2005455,63850.14833,164718.6143,34229.34867,49889.02,142880.2913,96527.61467,50143.93333
134.03844,0.866,221.38834,3187777.6,2130427.363,3036052.733,3052094.733,1473474.233,2342668,1198164.333
134.03854,1.501,6.247036,3398346.333,3051475.267,2998972.5,2625610.833,2651517.967,2453623,2534229.433
134.03867,2.435,14.616042,3050999.5,2024673.233,2964528.733,2584991.633,1803746.167,250952.9333,1661764.733
134.03917,3.233,5.6253333,1247983.4,1049913.4,0,191883.1333,0,0,198208.6333
134.03934,0.085,2.6985,0,0,0,180485.3,361076.6,0,0
134.04109,22.168,6.740167,0,35847.10167,0,0,259616.6933,347399.7333,0
134.04172,3.85,3.33,0,0,0,0,114585.8233,676017.3667,0
134.04173,21.224,585.1106,897687.1733,1140337.463,154596.8867,379065.1567,384530.23,407978.5533,269649.3067
134.04222,5.056,3.4196365,37432.28,0,0,8713.662,133103.1167,505016.2667,321231.1847
134.95691,18.83,5000,0,0,0,0,0,0,106879.2333
